,Month,REFERENCE RATE : US DOLLAR  (USD) ,USA : DOLLAR (USD) ,      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,UNITED KINGDOM : POUND STERING (GBP),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,EURO ZONE : EURO (EUR),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,JAPAN : YEN (100 YEN) (JPY) ,      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,HONG KONG : DOLLAR (HKD),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,MALAYSIA : RINGGIT (MYR),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,SINGAPORE : DOLLAR (SGD),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,BRUNEI : DOLLAR (BND) ,      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,PHILIPPINES : PESO (PHP) ,      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,INDONESIA : RUPIAH (1000 RUPIAH) (IDR),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,INDIA : RUPEE (INR),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,SWITZERLAND : FRANC (CHF) ,      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,AUSTRALIA : DOLLAR (AUD) ,      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,NEW ZEALAND : DOLLAR (NZD),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,CANADA : DOLLAR (CAD),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,SWEDEN : KRONA (SEK),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,DENMARK : KRONE (DKK) ,      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,NORWAY : KRONE (NOK),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,CHINA : YUAN RENMINBI (CNY),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE 
MAY 2003,,42.1477,,41.9599,42.0551,42.2516,42.1058,,67.9599,68.1185,68.7988,68.3794,,48.488,48.6004,49.162,48.825,,35.6396,35.7268,36.1862,35.9129,,5.3658,5.3822,5.4286,5.3972,,10.7821,10.8196,11.383,11.0826,,24.1116,24.1757,24.4881,24.2999,,24.0112,24.1231,24.5349,24.2731,,0.7874,0.7912,0.8146,0.801,,4.7707,4.8005,5.2448,5.0078,,0.845,0.8519,0.9577,0.9014,,31.9938,32.0674,32.4376,32.2157,,27.0627,27.1339,27.5988,27.3308,,24.0332,24.123,24.5767,24.305,,30.2876,30.375,30.7204,30.504,,5.2839,5.306,5.3748,5.3294,,6.5252,6.5423,6.6205,6.5729,,6.1511,6.1679,6.2372,6.1942,,5.0646,5.0757,5.1102,5.0874
APR 2003,,42.8793,,42.6856,42.7812,42.9801,42.8329,,67.0849,67.2429,67.915,67.5,,46.286,46.3944,46.942,46.614,,35.5074,35.5945,36.0468,35.7771,,5.4579,5.4745,5.522,5.49,,10.992,11.0321,11.5502,11.2711,,23.9394,24.0028,24.3086,24.124,,23.8071,23.9374,24.3623,24.0847,,0.7987,0.8027,0.8258,0.8123,,4.6417,4.6722,5.0899,4.8658,,0.8539,0.8617,0.9705,0.9122,,30.9562,31.0267,31.3734,31.1648,,25.9037,25.9725,26.4349,26.1693,,23.4124,23.4979,23.9627,23.6876,,29.171,29.2577,29.5754,29.3732,,5.042,5.0648,5.1301,5.0861,,6.2283,6.2448,6.3194,6.2739,,5.9092,5.9269,5.9912,5.9502,,5.142,5.1571,5.2038,5.1729
MAR 2003,,42.7501,,42.5596,42.6565,42.8666,42.7131,,67.1746,67.3369,68.0573,67.616,,45.7869,45.8986,46.4567,46.1218,,35.7229,35.8085,36.2806,36.0018,,5.4418,5.4579,5.5087,5.4753,,10.9399,11.0107,11.5089,11.2244,,24.1688,24.2316,24.5484,24.3586,,24.0871,24.1913,24.5784,24.3328,,0.7705,0.774,0.7947,0.7826,,4.549,4.5696,5.031,4.79,,0.848,0.8538,0.9527,0.9004,,31.1826,31.2547,31.6179,31.4003,,25.4607,25.5276,25.9703,25.7155,,23.4081,23.4866,23.9287,23.6684,,28.7373,28.8194,29.1484,28.9429,,4.9606,4.9804,5.0433,5.002,,6.1619,6.178,6.2521,6.207,,5.8373,5.8543,5.9222,5.8798,,5.1326,5.1453,5.1845,5.1586
FEB 2003,,42.8767,,42.6798,42.7768,42.9739,42.8269,,68.5835,68.7504,69.4327,69.0081,,45.8088,45.9226,46.4677,46.1383,,35.6041,35.6905,36.1491,35.8766,,5.4576,5.4745,5.5209,5.4893,,10.9726,11.0463,11.5327,11.2527,,24.3471,24.4114,24.722,24.5346,,24.2606,24.3709,24.7662,24.5134,,0.7792,0.7829,0.8038,0.7915,,4.5637,4.5959,5.072,4.8179,,0.8497,0.858,0.9509,0.9003,,31.2469,31.3171,31.6674,31.4572,,25.1967,25.2644,25.7133,25.455,,23.4268,23.5097,23.9645,23.6957,,28.1051,28.1879,28.4891,28.2971,,4.9957,5.0171,5.0799,5.0378,,6.1611,6.1777,6.2511,6.2061,,6.0817,6.0994,6.1666,6.1242,,5.1431,5.1576,5.2016,5.1724
JAN 2003,,42.7711,,42.5804,42.6769,42.8756,42.728,,68.6413,68.811,69.4959,69.0686,,45.0471,45.1641,45.7056,45.3764,,35.697,35.7838,36.255,35.976,,5.4451,5.4619,5.5085,5.4768,,10.9414,11.0122,11.5154,11.2284,,24.4259,24.491,24.805,24.6155,,24.3557,24.454,24.8454,24.6006,,0.785,0.7886,0.81,0.7975,,4.5688,4.594,5.0462,4.8075,,0.8469,0.8556,0.9463,0.8966,,30.8499,30.9203,31.2631,31.0565,,24.6499,24.717,25.1658,24.9079,,22.8232,22.9068,23.3613,23.0923,,27.5266,27.6095,27.9004,27.7135,,4.9017,4.9234,4.9863,4.944,,6.0579,6.0734,6.1485,6.1032,,6.1401,6.1581,6.2261,6.1831,,5.1329,5.1469,5.1893,5.1611
DEC 2002,,43.2767,,43.0845,43.1813,43.3868,43.2357,,68.0988,68.2633,68.9688,68.5338,,43.6608,43.7724,44.3183,43.9896,,35.1612,35.2456,35.7092,35.4352,,5.5092,5.5258,5.5753,5.5423,,11.064,11.135,11.6562,11.3601,,24.4628,24.5268,24.8443,24.6536,,24.3976,24.4907,24.8753,24.6365,,0.7955,0.799,0.821,0.8083,,4.6302,4.657,5.079,4.8546,,0.8513,0.8578,0.9534,0.9024,,29.7923,29.8606,30.1927,29.9925,,24.0967,24.1609,24.6003,24.3485,,21.7701,21.8473,22.2926,22.0314,,27.5928,27.6728,27.9719,27.7824,,4.7981,4.8184,4.8784,4.8383,,5.879,5.8942,5.9649,5.922,,5.9903,6.0071,6.0737,6.032,,5.194,5.2076,5.2489,5.2215
NOV 2002,,43.3176,,43.1217,43.2188,43.418,43.2699,,67.5774,67.746,68.4186,67.998,,42.9984,43.1131,43.6476,43.323,,35.3296,35.4149,35.8713,35.6005,,5.5141,5.531,5.5781,5.5461,,11.0846,11.1556,11.6575,11.3711,,24.3298,24.3943,24.7055,24.5177,,24.2525,24.3568,24.7474,24.5,,0.7988,0.8025,0.8244,0.8116,,4.5479,4.5797,4.9883,4.7681,,0.852,0.86,0.9522,0.9021,,29.3422,29.4103,29.7273,29.5348,,24.0175,24.0859,24.5399,24.2787,,21.2033,21.285,21.7387,21.471,,27.3501,27.4316,27.7161,27.5331,,4.7317,4.7529,4.8118,4.7718,,5.7869,5.8035,5.8709,5.8289,,5.8754,5.8931,5.9543,5.9149,,5.195,5.2103,5.2567,5.2259
OCT 2002,,43.6571,,43.4572,43.5545,43.7524,43.6048,,67.5063,67.672,68.3518,67.9291,,42.4682,42.579,43.1148,42.7915,,34.9445,35.0287,35.4831,35.2138,,5.557,5.574,5.6209,5.589,,11.1643,11.2362,11.7555,11.4599,,24.2293,24.293,24.5974,24.4134,,24.1651,24.2594,24.6401,24.4026,,0.8107,0.8144,0.8374,0.8241,,4.5311,4.5617,5.0146,4.7729,,0.853,0.861,0.9564,0.9047,,29.035,29.1016,29.4123,29.2237,,23.715,23.7798,24.2346,23.9748,,20.6966,20.7719,21.223,20.9598,,27.4109,27.491,27.7788,27.5949,,4.6586,4.679,4.7369,4.6978,,5.7164,5.7317,5.7978,5.7571,,5.7916,5.8093,5.8709,5.8313,,5.2352,5.2508,5.2981,5.2667
SEP 2002,,42.8223,,42.6224,42.7199,42.9136,42.768,,66.0925,66.2603,66.9298,66.5112,,41.6078,41.7208,42.2428,41.9253,,35.1563,35.2425,35.709,35.4327,,5.4504,5.4669,5.5125,5.4815,,10.9558,11.0248,11.5241,11.24,,24.0378,24.1013,24.4006,24.2192,,23.9664,24.0613,24.4431,24.2048,,0.8068,0.8105,0.8337,0.8203,,4.5067,4.5407,5.0595,4.7831,,0.8327,0.8407,0.9374,0.8851,,28.4386,28.5062,28.8104,28.6245,,23.1478,23.2094,23.6593,23.4036,,19.8405,19.9128,20.3542,20.0974,,26.9952,27.077,27.364,27.1796,,4.5327,4.5516,4.6117,4.5722,,5.6018,5.6174,5.6837,5.6428,,5.655,5.6724,5.7325,5.6938,,5.1377,5.1521,5.1959,5.1668
AUG 2002,,42.1784,,41.9698,42.0662,42.2726,42.1212,,64.3695,64.5312,65.2167,64.7931,,40.8743,40.9786,41.5227,41.1985,,35.109,35.1938,35.677,35.393,,5.3664,5.3829,5.4316,5.399,,10.783,10.8532,11.3582,11.0706,,23.8038,23.8662,24.1747,23.9893,,23.7211,23.8206,24.2146,23.9679,,0.7998,0.8038,0.8264,0.8131,,4.4585,4.4925,4.9881,4.7233,,0.8184,0.8259,0.9209,0.8697,,27.9683,28.0349,28.3493,28.1588,,22.5664,22.6275,23.0793,22.8229,,19.2966,19.3674,19.8128,19.5547,,26.6483,26.7275,27.0239,26.8361,,4.4114,4.429,4.4889,4.4502,,5.5026,5.5177,5.5855,5.5441,,5.4999,5.5174,5.5782,5.5391,,5.0607,5.0753,5.1218,5.0913
JUL 2002,,41.2049,,41.0187,41.1138,41.3121,41.1654,,63.602,63.7628,64.4427,64.0224,,40.5409,40.6428,41.1774,40.8592,,34.5827,34.6677,35.1493,34.866,,5.2452,5.2614,5.3073,5.2763,,10.5194,10.5832,11.1248,10.8221,,23.303,23.364,23.6628,23.4829,,23.2585,23.3316,23.6924,23.4755,,0.7992,0.803,0.8276,0.8134,,4.3103,4.3442,4.8944,4.6024,,0.7923,0.7995,0.8978,0.8451,,27.7385,27.8053,28.1213,27.9299,,22.5695,22.6299,23.0679,22.8187,,19.5573,19.625,20.0546,19.806,,26.4935,26.5699,26.8673,26.6804,,4.373,4.39,4.4484,4.4107,,5.4565,5.4716,5.5375,5.497,,5.4805,5.4969,5.5587,5.5196,,4.953,4.9644,4.999,4.976
JUN 2002,,42.1511,,41.9701,42.0659,42.2628,42.1165,,61.968,62.1303,62.7827,62.3754,,39.8559,39.9634,40.4861,40.171,,33.8378,33.9213,34.3678,34.1028,,5.3667,5.3836,5.4301,5.3984,,10.7942,10.8656,11.3401,11.0672,,23.436,23.4975,23.794,23.615,,23.3461,23.4538,23.8346,23.5904,,0.8218,0.8259,0.8488,0.8353,,4.611,4.6422,5.0739,4.8425,,0.8168,0.8247,0.917,0.8669,,27.1266,27.1917,27.4827,27.3047,,23.7006,23.7639,24.2168,23.9587,,20.3265,20.4077,20.8479,20.5872,,27.3064,27.3896,27.6848,27.4956,,4.3671,4.3865,4.4437,4.4054,,5.359,5.3743,5.4403,5.3997,,5.3809,5.3979,5.4564,5.4187,,5.0563,5.0722,5.1196,5.088
MAY 2002,,42.7939,,42.6074,42.7041,42.9108,42.7591,,61.9883,62.1508,62.8223,62.4053,,38.8642,38.9783,39.4869,39.1756,,33.5515,33.6337,34.0683,33.8099,,5.4484,5.4654,5.5146,5.4815,,10.9556,11.0275,11.511,11.2333,,23.5683,23.6298,23.9325,23.7504,,23.4676,23.5844,23.9674,23.7175,,0.8454,0.8497,0.8727,0.8591,,4.4767,4.4992,4.9147,4.6957,,0.8282,0.8351,0.927,0.8776,,26.7423,26.8053,27.0804,26.9114,,23.2582,23.317,23.7584,23.5083,,19.4463,19.5284,19.9507,19.6985,,27.3785,27.4613,27.7617,27.5701,,4.2068,4.2245,4.2797,4.2433,,5.2277,5.2476,5.3062,5.267,,5.1733,5.1888,5.2453,5.2093,,5.1281,5.146,5.1998,5.164
APR 2002,,43.4182,,43.2288,43.3255,43.5234,43.3761,,62.1538,62.3165,62.9656,62.5597,,38.1026,38.2112,38.7229,38.4128,,32.893,32.9722,33.3918,33.1424,,5.5268,5.5439,5.5932,5.56,,11.1071,11.1782,11.6897,11.3984,,23.5398,23.6005,23.8959,23.7179,,23.4879,23.5679,23.9259,23.7069,,0.8373,0.8413,0.8646,0.851,,4.3674,4.3906,4.7685,4.568,,0.844,0.852,0.938,0.891,,26.0492,26.1091,26.3715,26.2104,,23.0057,23.0636,23.5162,23.261,,18.9693,19.0503,19.4822,19.2258,,27.2336,27.3155,27.6024,27.418,,4.1715,4.1886,4.2412,4.2064,,5.1299,5.1443,5.203,5.1665,,4.9983,5.0144,5.0643,5.0313,,5.2023,5.2206,5.2743,5.2383
MAR 2002,,43.3876,,43.1989,43.2953,43.4921,43.3455,,61.2711,61.4283,62.0758,61.6735,,37.6792,37.7815,38.2868,37.983,,32.7916,32.872,33.2873,33.0395,,5.5229,5.54,5.589,5.556,,11.1149,11.1849,11.6655,11.3902,,23.5154,23.5757,23.8684,23.6919,,23.4733,23.5472,23.9007,23.687,,0.8348,0.8395,0.8622,0.8485,,4.1812,4.2023,4.5692,4.3752,,0.8448,0.852,0.9436,0.8942,,25.7033,25.7642,26.0268,25.8651,,22.4799,22.5407,22.99,22.735,,18.4694,18.5438,18.9786,18.724,,27.1215,27.2019,27.4877,27.3046,,4.1576,4.1741,4.2264,4.192,,5.0737,5.0876,5.1467,5.1102,,4.8851,4.9005,4.9511,4.9181,,5.2038,5.2198,5.2675,5.2357
FEB 2002,,43.8204,,43.6288,43.7256,43.9254,43.7771,,61.8851,62.0444,62.6965,62.2908,,37.7946,37.8968,38.4062,38.1004,,32.5436,32.6224,33.0327,32.7882,,5.5778,5.5951,5.6451,5.6115,,11.1846,11.2713,11.811,11.4978,,23.7241,23.787,24.0818,23.903,,23.6765,23.7565,24.1138,23.8952,,0.8402,0.8449,0.8667,0.8535,,4.1343,4.1478,4.473,4.3037,,0.8549,0.8626,0.954,0.9045,,25.617,25.678,25.9417,25.7794,,22.1901,22.2518,22.7047,22.4474,,18.0758,18.1466,18.5836,18.3297,,27.2484,27.33,27.6171,27.4328,,4.1067,4.1238,4.1759,4.1413,,5.0909,5.1051,5.1644,5.1277,,4.8522,4.8674,4.9181,4.8852,,5.2515,5.2699,5.3254,5.2885
JAN 2002,,44.0215,,43.8354,43.9321,44.1279,43.9817,,62.6738,62.8355,63.4724,63.0731,,38.6083,38.7135,39.2156,38.912,,32.9232,33.0016,33.4121,33.1677,,5.6053,5.6222,5.6708,5.6381,,11.2137,11.3021,11.8902,11.552,,23.7356,23.7972,24.0831,23.9094,,23.7332,23.7851,24.1009,23.9171,,0.8414,0.846,0.8692,0.8553,,4.0933,4.1033,4.4492,4.2713,,0.8635,0.8717,0.9639,0.9137,,26.224,26.2879,26.5495,26.3868,,22.4755,22.5393,22.9837,22.7296,,18.4015,18.4733,18.8995,18.6505,,27.3113,27.3915,27.6694,27.4904,,4.1762,4.1931,4.2454,4.2108,,5.1971,5.2112,5.2708,5.234,,4.8746,4.8905,4.9398,4.9072,,5.2822,5.298,5.3456,5.3139
